354538_0.mid,"Ax660, Bx1797, Ax286, Bx433",ABAB,B:33.010s; A:1:49.970; B:2:03.960,3176,"A:0.969, B:0.971, C:0.604","Ax598, Bx1, Ax13, Bx2, Ax1, Bx2, Ax2, Bx1, Ax1, Bx3, Ax3, Bx1, Ax2, Bx1, Ax2, Bx2, Ax1, Bx8, Ax1, Bx910, Cx1, Bx4, Cx1, Bx37, Cx1, Bx44, Cx1, Bx114, Cx1, Bx717, Ax3, Bx1, Ax3, Bx2, Ax1, Bx3, Ax3, Bx1, Ax2, Bx1, Ax259, Bx1, Ax10, Bx1, Ax2, Bx2, Ax1, Bx1, Ax2, Bx8, Ax1, Bx392"
355473_0.mid,"Ax769, Bx1063, Ax411, Bx1542",ABAB,B:47.750s; A:1:31.020; B:1:58.320,3785,"A:0.966, B:0.975","Ax744, Bx1, Ax4, Bx1, Ax2, Bx1, Ax3, Bx1, Ax1, Bx3, Ax1, Bx2, Ax1, Bx11, Ax1, Bx1027, Ax1, Bx7, Ax1, Bx2, Ax1, Bx1, Ax1, Bx1, Ax1, Bx1, Ax1, Bx1, Ax2, Bx1, Ax2, Bx1, Ax3, Bx1, Ax397, Bx1, Ax26, Bx1, Ax11, Bx1, Ax2, Bx1, Ax1, Bx2, Ax1, Bx1, Ax3, Bx1, Ax2, Bx2, Ax1, Bx6, Ax2, Bx1490"
355903_0.mid,"Ax633, Bx1531",AB,B:53.540s,2164,"A:0.989, B:0.990","Ax617, Bx1, Ax15, Bx1, Ax6, Bx1, Ax4, Bx11, Ax1, Bx7, Ax1, Bx5, Ax1, Bx1493"
354301_0.mid,"Ax614, Bx1879, Ax991",ABA,B:33.300s; A:1:45.300,3484,"A:0.975, B:0.925","Ax544, Bx1, Ax12, Bx1, Ax4, Bx2, Ax1, Bx1, Ax1, Bx1, Ax1, Bx8, Ax1, Bx8, Ax1, Bx56, Ax1, Bx1664, Ax1, Bx5, Ax1, Bx1, Ax2, Bx2, Ax2, Bx2, Ax2, Bx1, Ax1, Bx5, Ax1, Bx2, Ax2, Bx1, Ax2, Bx1, Ax2, Bx1, Ax3, Bx1, Ax878, Bx1, Ax2, Bx1, Ax2, Bx1, Ax3, Bx1, Ax2, Bx1, Ax10, Bx1, Ax11, Bx1, Ax9, Bx1, Ax1, Bx2, Ax1, Bx3, Ax2, Bx1, Ax1, Bx2, Ax1, Bx5, Ax1, Bx2, Ax1, Bx2, Ax1, Bx2, Ax1, Bx2, Ax1, Bx2, Ax1, Bx3, Ax1, Bx2, Ax1, Bx5, Ax1, Bx11, Ax1, Bx20, Ax1, Bx2, Ax1, Bx28, Ax1, Bx97"
354644_0.mid,"Ax1727, Bx516, Ax450, Bx241",ABAB,B:2:58.740; A:3:45.140; B:4:16.120,2934,"A:0.967, B:0.901","Ax1429, Bx2, Ax1, Bx2, Ax2, Bx2, Ax1, Bx6, Ax1, Bx1, Ax1, Bx44, Ax1, Bx117, Ax1, Bx4, Ax1, Bx3, Ax1, Bx4, Ax1, Bx2, Ax1, Bx2, Ax2, Bx1, Ax1, Bx2, Ax2, Bx1, Ax3, Bx2, Ax3, Bx1, Ax2, Bx1, Ax16, Bx1, Ax7, Bx1, Ax5, Bx1, Ax4, Bx3, Ax1, Bx1, Ax3, Bx1, Ax1, Bx1, Ax1, Bx1, Ax1, Bx4, Ax1, Bx1, Ax2, Bx427, Ax1, Bx30, Ax1, Bx40, Ax1, Bx15, Ax1, Bx1, Ax1, Bx13, Ax1, Bx3, Ax2, Bx1, Ax13, Bx1, Ax2, Bx1, Ax3, Bx1, Ax1, Bx1, Ax21, Bx1, Ax372, Bx1, Ax11, Bx1, Ax7, Bx1, Ax4, Bx2, Ax1, Bx1, Ax1, Bx1, Ax1, Bx1, Ax2, Bx1, Ax1, Bx1, Ax1, Bx3, Ax1, Bx8, Ax1, Bx2, Ax1, Bx16, Ax1, Bx199"
376800_0.mid,"Ax484, Bx1296, Cx978, Bx447",ABCB,B:12.800s; C:51.890s; B:1:18.300,3205,"A:0.985, B:0.979, C:0.932","Ax468, Bx1, Ax2, Bx1, Ax5, Bx4, Ax1, Bx1254, Cx1, Bx10, Cx1, Bx3, Cx1, Bx2, Cx1, Bx1, Cx13, Bx1, Cx947, Bx1, Cx14, Bx1, Cx2, Bx1, Cx5, Bx1, Cx9, Bx1, Cx1, Bx1, Cx5, Bx3, Cx1, Bx7, Cx2, Bx433"
377597_0.mid,"Ax732, Bx827, Ax819, Bx791",ABAB,B:27.660s; A:52.640s; B:1:24.150,3169,"A:0.919, B:0.944","Ax667, Bx1, Ax6, Bx1, Ax3, Bx1, Ax4, Bx1, Ax1, Bx1, Ax2, Bx1, Ax7, Bx1, Ax2, Bx1, Ax2, Bx1, Ax4, Bx1, Ax3, Bx1, Ax1, Bx2, Ax2, Bx1, Ax8, Bx1, Ax2, Bx1, Ax36, Bx1, Ax1, Bx1, Ax5, Bx1, Ax7, Bx1, Ax5, Bx1, Ax4, Bx2, Ax5, Bx1, Ax2, Bx5, Ax1, Bx2, Ax2, Bx1, Ax2, Bx1, Ax1, Bx5, Ax1, Bx3, Ax1, Bx4, Ax2, Bx4, Ax1, Bx11, Ax1, Bx17, Ax1, Bx754, Ax1, Bx2, Ax2, Bx2, Ax1, Bx1, Ax2, Bx1, Ax5, Bx1, Ax6, Bx1, Ax746, Bx1, Ax5, Bx1, Ax2, Bx1, Ax1, Bx2, Ax2, Bx1, Ax2, Bx1, Ax1, Bx1, Ax6, Bx1, Ax1, Bx3, Ax1, Bx10, Ax1, Bx4, Ax1, Bx3, Ax1, Bx312, Ax1, Bx409"
376387_0.mid,"Ax562, Bx674, Ax206, Bx1484",ABAB,B:56.570s; A:1:35.880; B:1:57.740,2926,"A:0.924, B:0.962, C:0.720","Ax503, Bx1, Ax5, Bx1, Ax1, Bx1, Ax1, Bx2, Ax1, Bx2, Ax1, Bx2, Ax1, Bx603, Ax1, Bx5, Ax1, Bx1, Ax1, Bx3, Ax1, Bx6, Cx1, Bx4, Ax1, Bx3, Ax2, Bx2, Ax1, Bx1, Ax2, Bx4, Ax2, Cx1, Ax1, Bx2, Cx1, Ax3, Bx1, Cx1, Ax1, Cx1, Ax1, Cx1, Ax2, Cx1, Ax1, Cx1, Ax2, Cx1, Ax1, Bx1, Ax3, Cx1, Ax184, Cx1, Ax6, Cx1, Ax3, Cx1, Ax4, Cx2, Ax1, Cx1, Ax2, Cx2, Ax1, Cx16, Ax2, Cx1, Ax1, Cx43, Bx1, Cx30, Ax1, Cx2, Ax1, Cx5, Bx2, Cx6, Bx1, Cx1, Bx1, Ax1, Cx1, Bx4, Cx1, Bx2, Cx1, Bx1, Cx1, Bx1, Cx1, Bx2, Cx1, Bx2, Cx1, Bx4, Ax1, Bx8, Cx1, Bx3, Ax1, Bx41, Ax1, Bx1328"
377654_0.mid,"Ax1217, Bx785, Ax1432",ABA,B:1:01.810; A:1:52.420,3434,"A:0.922, B:0.911, C:0.499","Ax1016, Bx1, Ax4, Bx1, Ax5, Bx1, Ax7, Bx2, Ax1, Bx1, Ax2, Bx2, Ax1, Bx8, Ax1, Bx4, Ax1, Bx3, Ax2, Bx655, Ax1, Bx47, Ax1, Bx33, Ax1, Bx11, Ax1, Bx41, Ax1, Bx12, Ax1, Bx6, Ax1, Bx9, Ax1, Bx3, Ax1, Bx5, Ax1, Bx2, Ax1, Bx1, Ax1, Bx2, Ax8, Bx1, Ax1195, Cx1, Ax7, Cx1, Ax12, Bx1, Ax3, Cx1, Ax3, Cx1, Bx1, Cx1, Ax8, Cx1, Ax8, Cx1, Ax2, Cx2, Ax13, Cx1, Ax3, Cx1, Ax4, Cx2, Ax1, Cx1, Ax2, Cx2, Ax10, Cx2, Ax1, Cx1, Ax24, Cx1, Ax1, Cx1, Ax6, Cx2, Ax2, Cx1, Ax2, Cx3, Ax4, Cx1, Ax3, Cx1, Ax1, Cx2, Ax1, Cx1, Ax3, Cx2, Ax3, Cx4, Ax2, Cx1, Ax2, Cx2, Ax3, Cx1, Ax4, Cx2, Bx1, Ax4, Cx1, Ax3, Cx2, Ax5, Cx2, Ax1, Cx1, Ax1, Cx1, Ax1, Cx4, Bx1, Cx3, Ax1, Cx1, Ax1, Cx4, Ax2, Cx1, Ax1, Cx2, Ax1, Cx1, Ax1, Cx1, Ax3, Cx2, Ax1, Cx1, Ax2, Cx1, Ax4, Cx5, Ax1, Cx1, Ax1, Cx1, Ax1, Cx1, Ax2, Cx1, Ax3, Cx4, Ax1, Bx1, Ax1, Cx1, Ax1, Cx3, Ax1, Cx2, Ax4, Cx5, Ax2, Bx1, Cx3, Ax1, Cx1, Ax4, Cx3, Ax1, Cx2, Ax2, Cx2, Ax2, Cx2, Ax1, Cx2, Ax1, Cx2, Ax2, Cx2, Ax5"
377045_0.mid,"Ax3006, Bx1045",AB,B:3:31.780,4051,"A:0.995, B:0.981","Ax2921, Bx1, Ax8, Bx1, Ax15, Bx1, Ax7, Bx1, Ax1, Bx1, Ax1, Bx3, Ax2, Bx6, Ax1, Bx1, Ax1, Bx4, Ax1, Bx33, Ax1, Bx23, Ax1, Bx1016"
376138_0.mid,"Ax734, Bx826, Ax282, Bx809, Ax265, Bx177",ABABAB,B:1:04.090; A:1:55.550; B:2:15.630; A:3:09.840; B:3:29.900,3093,"A:0.951, B:0.965","Ax678, Bx1, Ax8, Bx1, Ax2, Bx1, Ax9, Bx2, Ax1, Bx1, Ax2, Bx3, Ax1, Bx762, Ax1, Bx1, Ax1, Bx6, Ax1, Bx1, Ax1, Bx2, Ax2, Bx1, Ax2, Bx1, Ax2, Bx1, Ax2, Bx2, Ax16, Bx1, Ax260, Bx1, Ax8, Bx4, Ax1, Bx4, Ax2, Bx1, Ax1, Bx2, Ax1, Bx3, Ax1, Bx5, Ax1, Bx5, Ax1, Bx5, Ax1, Bx746, Ax1, Bx9, Ax1, Bx15, Ax2, Bx1, Ax3, Bx1, Ax1, Bx1, Ax5, Bx1, Ax4, Bx1, Ax244, Bx1, Ax10, Bx1, Ax5, Bx1, Ax3, Bx2, Ax4, Bx1, Ax2, Bx4, Ax3, Bx1, Ax1, Bx2, Ax1, Bx1, Ax1, Bx11, Ax1, Bx14, Ax1, Bx163"
376515_0.mid,"Ax974, Bx812, Cx364, Ax1094",ABCA,B:38.420s; C:1:14.940; A:1:15.800,3244,"A:0.974, B:0.920, C:0.911","Ax921, Bx1, Ax20, Bx1, Ax2, Bx1, Ax11, Bx1, Ax5, Bx1, Ax1, Bx1, Ax3, Bx1, Ax1, Bx2, Ax1, Bx2, Ax2, Bx7, Ax2, Bx2, Ax1, Bx769, Cx1, Bx2, Cx1, Bx2, Cx1, Bx1, Cx2, Bx2, Cx7, Bx1, Cx12, Bx1, Cx11, Bx1, Cx345, Ax1, Cx3, Ax1, Cx7, Ax2, Cx1, Ax4, Cx1, Ax2, Cx1, Ax2, Cx2, Ax1, Cx1, Ax8, Cx1, Ax5, Cx1, Ax14, Cx1, Ax1036"
377584_0.mid,"Ax767, Bx823, Ax214, Bx1246",ABAB,B:50.100s; A:1:38.700; B:1:53.050,3050,"A:0.955, B:0.925","Ax679, Bx5, Ax1, Bx11, Ax1, Bx2, Ax1, Bx5, Ax1, Bx2, Ax2, Bx1, Ax1, Bx5, Ax1, Bx448, Ax1, Bx279, Ax1, Bx8, Ax2, Bx4, Ax2, Bx1, Ax1, Bx1, Ax3, Bx3, Ax1, Bx1, Ax1, Bx2, Ax2, Bx2, Ax4, Bx1, Ax13, Bx1, Ax189, Bx1, Ax27, Bx1, Ax9, Bx1, Ax4, Bx1, Ax3, Bx2, Ax1, Bx1, Ax2, Bx2, Ax2, Bx4, Ax1, Bx8, Ax1, Bx3, Ax1, Bx228, Ax1, Bx76, Ax1, Bx4, Ax1, Bx9, Ax1, Bx90, Ax1, Bx874"
376882_0.mid,"Ax750, Bx590, Cx2070",ABC,B:49.720s; C:1:32.370,3410,"A:0.992, B:0.919, C:0.945, D:0.385","Ax687, Bx1, Ax3, Bx1, Ax5, Bx3, Ax1, Bx85, Cx1, Bx1, Cx2, Bx2, Cx1, Bx1, Cx1, Bx1, Cx540, Bx1, Cx2, Bx1, Cx7, Bx1, Cx4, Bx2, Cx1, Bx2, Cx1, Bx1, Cx2, Bx1, Cx1, Bx1, Cx1, Bx1, Cx2, Bx8, Cx1, Bx1, Cx2, Bx1, Cx1, Bx1, Cx1, Bx3, Cx2, Bx2, Cx2, Bx2, Cx1, Bx7, Cx1, Bx2, Cx1, Bx2, Cx1, Bx6, Cx1, Bx8, Cx1, Bx24, Cx1, Bx25, Cx1, Bx17, Cx1, Bx1, Cx1, Bx1, Cx1, Bx14, Cx1, Bx1521, Dx1, Bx374"
376436_0.mid,"Ax657, Bx481, Cx741",ABC,B:54.220s; C:2:05.540,1879,"A:0.992, B:0.920, C:0.968","Ax643, Bx1, Ax1, Bx5, Ax2, Bx471, Cx1, Bx2, Cx15, Bx1, Cx10, Bx1, Cx726"
376133_0.mid,"Ax2515, Bx647, Ax687",ABA,B:2:15.020; A:2:34.090,3849,"A:0.978, B:0.942, C:0.465","Ax2422, Bx1, Ax2, Bx1, Ax2, Bx1, Ax2, Bx1, Ax2, Bx2, Ax1, Bx1, Ax3, Bx1, Ax1, Bx5, Ax1, Bx2, Ax2, Bx1, Ax1, Bx2, Ax1, Bx623, Ax1, Bx5, Ax1, Bx1, Ax1, Bx3, Ax3, Bx1, Ax1, Bx1, Ax2, Bx2, Ax1, Bx3, Ax13, Bx1, Ax662, Cx1, Ax36, Cx1, Ax3, Cx1, Ax10, Cx2, Ax10, Cx1, Ax1"
376525_0.mid,"Ax935, Bx2097, Ax1060",ABA,B:59.820s; A:2:52.710,4092,"A:0.961, B:0.950","Ax805, Bx1, Ax2, Bx1, Ax2, Bx2, Ax1, Bx1, Ax2, Bx1, Ax1, Bx1, Ax1, Bx1, Ax2, Bx1, Ax5, Bx2, Ax1, Bx1, Ax2, Bx1, Ax5, Bx1, Ax3, Bx1, Ax169, Bx1, Ax16, Bx2, Ax1, Bx1, Ax2, Bx1, Ax2, Bx2, Ax1, Bx1805, Ax1, Bx13, Ax1, Bx1, Ax1, Bx3, Ax2, Bx3, Ax1, Bx1, Ax2, Bx1, Ax1, Bx1, Ax2, Bx2, Ax1, Bx2, Ax3, Bx2, Ax5, Bx1, Ax913, Bx1, Ax14, Bx1, Ax24, Bx1, Ax13, Bx2, Ax4, Bx1, Ax7, Bx2, Ax1, Bx1, Ax2, Bx1, Ax7, Bx1, Ax3, Bx1, Ax5, Bx1, Ax4, Bx1, Ax2, Bx1, Ax2, Bx2, Ax2, Bx1, Ax1, Bx2, Ax1, Bx1, Ax1, Bx1, Ax2, Bx1, Ax1, Bx2, Ax1, Bx1, Ax1, Bx1, Ax2, Bx1, Ax1, Bx3, Ax1, Bx1, Ax2, Bx2, Ax1, Bx1, Ax2, Bx5, Ax1, Bx2, Ax1, Bx4, Ax2, Bx2, Ax1, Bx7, Ax1, Bx5, Ax1, Bx1, Ax2, Bx10, Ax2, Bx2, Ax2, Bx3, Ax1, Bx2, Ax1, Bx2, Ax1, Bx1, Ax1, Bx1, Ax1, Bx4, Ax1, Bx8, Ax1, Bx1, Ax2, Bx2, Ax1, Bx2, Ax1, Bx5, Ax1, Bx2, Ax1, Bx17, Ax1, Bx5, Ax8, Bx1, Ax1, Bx1, Ax2, Bx1, Ax2, Bx1"
376839_0.mid,"Ax453, Bx411, Ax400, Bx1859",ABAB,B:40.130s; A:1:07.140; B:1:48.030,3123,"A:0.967, B:0.960","Ax428, Bx2, Ax4, Bx1, Ax5, Bx5, Ax1, Bx56, Ax1, Bx25, Ax1, Bx389, Ax1, Bx3, Ax1, Bx7, Ax3, Bx4, Ax6, Bx1, Ax2, Bx1, Ax379, Bx1, Ax4, Bx2, Ax1, Bx2, Ax1, Bx6, Ax1, Bx5, Ax1, Bx1, Ax2, Bx2, Ax1, Bx6, Ax1, Bx1760"
377891_0.mid,"Ax1338, Bx1420, Ax559",ABA,B:1:12.180; A:2:16.390,3317,"A:0.976, B:0.980, C:0.562","Ax1240, Bx1, Ax11, Bx1, Ax12, Bx1, Ax4, Bx1, Ax2, Bx1, Ax2, Bx1, Ax3, Bx1, Ax1, Bx5, Ax1, Bx1316, Ax1, Bx1, Ax1, Bx7, Ax3, Bx2, Ax3, Bx2, Ax6, Bx1, Ax1, Bx1, Ax10, Bx1, Ax20, Bx1, Ax1, Bx1, Ax518, Cx1, Ax40, Cx1, Ax14, Cx1, Ax14, Bx1, Ax2, Cx1, Ax8, Cx1, Ax2, Cx3, Ax1, Cx2, Ax1, Cx2, Ax5, Bx1, Cx6, Ax1, Cx8, Bx2, Cx6, Bx1, Ax1, Cx6"
376331_0.mid,"Ax592, Bx877, Ax651, Bx857",ABAB,B:1:08.410; A:2:13.650; B:3:29.020,2977,"A:0.921, B:0.933","Ax532, Bx1, Ax15, Bx6, Ax1, Bx4, Ax1, Bx15, Ax1, Bx788, Ax1, Bx11, Ax3, Bx2, Ax1, Bx1, Ax11, Bx1, Ax2, Bx1, Ax1, Bx1, Ax2, Bx1, Ax585, Bx1, Ax72, Bx2, Ax6, Bx1, Ax10, Bx1, Ax27, Bx2, Ax36, Bx1, Ax2, Bx3, Ax4, Bx1, Ax2, Bx1, Ax1, Bx1, Ax6, Bx1, Ax2, Bx1, Ax1, Bx1, Ax1, Bx2, Ax1, Bx1, Ax2, Bx4, Ax2, Bx4, Ax1, Bx2, Ax1, Bx5, Ax1, Bx3, Ax1, Bx1, Ax1, Bx770"
376660_0.mid,"Ax331, Bx1637, Cx1594",ABC,B:29.750s; C:1:34.180,3562,"A:0.914, B:0.916, C:0.942, D:0.561","Ax301, Bx1, Ax101, Bx1, Ax6, Bx1, Ax2, Bx1, Ax1, Bx3, Ax1, Bx1486, Cx1, Bx2, Cx1, Bx2, Cx4, Bx2, Cx1, Bx2, Cx7, Bx2, Cx2, Bx1, Cx14, Bx1, Cx1447, Ax1, Cx4, Ax1, Cx3, Ax1, Cx4, Ax2, Cx1, Ax1, Cx2, Ax3, Cx1, Ax4, Cx1, Ax12, Cx1, Ax25, Dx1, Ax8, Dx1, Ax5, Dx2, Ax1, Dx1, Ax9, Dx1, Ax7, Dx1, Ax2, Dx1, Ax2, Dx1, Ax2, Dx1, Ax3, Dx1, Ax1, Dx2, Ax4, Dx5, Ax2, Dx1, Ax2, Dx2, Ax1, Dx4, Ax4, Dx2, Ax4, Dx1, Ax2, Dx3, Ax1, Dx2, Ax2, Dx1, Ax2, Dx2, Ax1"
376346_0.mid,"Ax642, Bx263, Cx1068, Bx315",ABCB,B:1:11.380; C:1:30.380; B:3:00.640,2288,"A:0.914, B:0.918, C:0.966","Ax383, Bx1, Ax4, Bx2, Ax11, Bx1, Ax2, Bx1, Ax1, Bx1, Ax8, Bx1, Ax3, Bx1, Ax1, Bx1, Ax5, Bx1, Ax12, Bx1, Ax211, Bx1, Ax11, Bx1, Ax2, Bx2, Ax1, Bx2, Ax2, Bx243, Cx1, Bx11, Cx1, Bx2, Cx1, Bx4, Cx10, Bx1, Cx988, Bx1, Cx2, Bx1, Cx2, Bx1, Cx2, Bx1, Cx2, Bx1, Cx4, Bx3, Cx1, Bx1, Cx2, Bx2, Cx1, Bx2, Cx1, Bx24, Cx1, Bx5, Cx1, Bx291"
376545_0.mid,"Ax510, Bx1563, Cx1630",ABC,B:42.820s; C:2:12.310,3703,"A:0.910, B:0.907, C:0.971, D:0.580","Ax454, Bx1, Ax8, Bx1, Ax1, Bx1, Ax1, Bx2, Ax1, Bx6, Ax1, Bx10, Ax1, Bx13, Ax1, Bx1390, Cx1, Bx2, Cx1, Bx1, Cx1, Bx2, Cx1, Bx1, Cx2, Bx1, Cx2, Bx1, Cx8, Bx1, Cx2, Bx1, Cx1450, Ax1, Cx15, Ax1, Cx11, Ax1, Cx4, Ax1, Cx5, Ax1, Cx5, Ax3, Cx2, Ax1, Cx4, Ax2, Cx2, Ax2, Cx4, Ax1, Cx2, Ax2, Cx1, Ax2, Cx1, Ax49, Cx1, Ax15, Dx1, Ax41, Dx1, Ax3, Dx1, Ax19, Dx1, Ax9, Dx1, Ax6, Dx1, Ax1, Dx1, Ax3, Dx1, Ax2, Dx2, Ax14, Dx1, Ax2, Dx1, Ax2, Dx1, Ax1, Dx1, Ax3, Dx1, Ax2, Dx1, Ax12, Dx1, Ax2, Dx1, Ax1, Dx2, Ax1, Dx2, Ax2, Dx4, Ax4, Dx2, Ax1, Dx1, Ax3, Dx2, Ax1, Dx1, Ax1, Dx1, Ax5, Dx1, Ax1, Dx1, Ax1, Dx1, Ax4, Dx2, Ax5, Dx1, Ax1, Dx1, Ax1"
376599_0.mid,"Ax1359, Bx575, Ax1393",ABA,B:54.630s; A:1:16.470,3327,"A:0.979, B:0.901","Ax1252, Bx1, Ax9, Bx1, Ax4, Bx2, Ax5, Bx1, Ax1, Bx1, Ax2, Bx1, Ax1, Bx15, Ax1, Bx7, Ax1, Bx5, Ax1, Bx117, Ax1, Bx337, Ax1, Bx193, Ax1, Bx9, Ax1, Bx1, Ax1, Bx2, Ax1, Bx5, Ax2, Bx1, Ax1, Bx2, Ax2, Bx5, Ax2, Bx6, Ax12, Bx1, Ax1, Bx3, Ax3, Bx1, Ax2, Bx1, Ax5, Bx1, Ax5, Bx1, Ax4, Bx1, Ax1284"
334786_0.mid,"Ax1899, Bx454",AB,B:1:51.370,2353,"A:0.992, B:0.984","Ax1876, Bx1, Ax6, Bx1, Ax4, Bx1, Ax4, Bx4, Ax2, Bx2, Ax1, Bx1, Ax1, Bx449"
335724_0.mid,"Ax2249, Bx275, Ax269",ABA,B:3:06.100; A:3:36.720,2793,"A:0.984, B:0.914","Ax1755, Bx1, Ax18, Bx1, Ax2, Bx1, Ax371, Bx1, Ax1, Bx3, Ax1, Bx2, Ax2, Bx4, Ax1, Bx260, Ax1, Bx5, Ax1, Bx11, Ax1, Bx2, Ax1, Bx2, Ax1, Bx5, Ax2, Bx1, Ax2, Bx2, Ax254, Bx1, Ax6, Bx1, Ax2, Bx1, Ax1, Bx2, Ax1, Bx63"
334264_0.mid,"Ax597, Bx641, Cx1243, Bx1391",ABCB,B:1:16.460; C:2:26.500; B:4:32.770,3872,"A:0.973, B:0.942, C:0.975, D:0.583","Ax565, Bx1, Ax1, Bx1, Ax2, Bx4, Ax1, Bx4, Ax1, Bx2, Ax1, Bx606, Cx1, Bx8, Cx1, Bx11, Cx2, Bx1, Cx13, Bx1, Cx2, Bx1, Cx48, Bx1, Cx1175, Bx1, Cx7, Bx3, Cx1, Bx4, Cx1, Bx9, Cx1, Bx396, Dx1, Bx25, Dx1, Bx20, Dx1, Bx27, Dx1, Bx919"
334278_0.mid,"Ax515, Bx685",AB,B:1:16.250,1200,"A:0.989, B:0.987","Ax505, Bx1, Ax6, Bx1, Ax6, Bx1, Ax2, Bx5, Ax1, Bx672"
334544_0.mid,"Ax927, Bx748",AB,B:1:15.010,1675,"A:0.996, B:0.984","Ax927, Bx748"
334190_0.mid,"Ax460, Bx1095, Cx1981",ABC,B:1:05.030; C:1:53.490,3536,"A:0.981, B:0.925, C:0.902, D:0.385","Ax437, Bx1, Ax1, Bx1, Ax2, Bx1, Ax5, Bx2, Ax1, Bx1, Ax1, Bx2, Ax2, Bx2, Ax1, Bx2, Ax1, Bx3, Ax2, Bx2, Ax1, Bx4, Ax2, Bx1041, Cx1, Bx11, Cx7, Bx1, Cx1883, Bx1, Cx6, Bx1, Cx27, Bx1, Cx4, Dx1, Cx2, Dx1, Cx5, Dx2, Cx15, Dx1, Cx1, Bx1, Cx5, Dx1, Cx2, Bx1, Dx1, Cx1, Dx1, Cx3, Dx5, Bx1, Dx3, Cx3, Dx4, Cx1, Dx3, Bx2, Dx3, Cx1, Dx5"
334716_0.mid,"Ax887, Bx1304, Ax127",ABA,B:1:44.340; A:3:09.760,2318,"A:0.974, B:0.934","Ax846, Bx1, Ax1, Bx2, Ax1, Bx1, Ax3, Bx1, Ax1, Bx1, Ax1, Bx1, Ax2, Bx4, Ax1, Bx1243, Ax1, Bx1, Ax1, Bx3, Ax2, Bx2, Ax3, Bx2, Ax3, Bx4, Ax1, Bx1, Ax1, Bx2, Ax2, Bx1, Ax25, Bx1, Ax5, Bx1, Ax24, Bx1, Ax121"
334267_0.mid,"Ax822, Bx314, Ax447, Bx1567",ABAB,B:53.920s; A:1:18.030; B:1:44.880,3150,"A:0.943, B:0.978, C:0.682","Ax713, Bx1, Ax9, Bx2, Ax1, Bx19, Ax1, Bx5, Ax1, Bx272, Ax1, Bx7, Ax1, Bx2, Ax1, Bx3, Ax2, Bx3, Ax5, Bx1, Ax388, Cx1, Ax31, Cx1, Ax2, Cx1, Ax12, Cx1, Ax5, Cx1, Ax1, Cx1, Ax9, Cx1, Ax2, Cx1, Ax1, Cx1, Ax9, Cx1, Ax8, Cx1, Ax8, Cx1, Ax1, Cx2, Ax2, Cx1, Ax8, Cx1, Ax2, Cx1, Ax8, Cx1, Ax2, Cx1, Ax5, Cx1, Ax18, Cx1, Ax8, Cx1, Ax11, Cx1, Ax8, Cx1, Ax8, Cx1, Ax32, Cx1, Ax20, Cx1, Ax7, Bx1, Ax2, Bx1, Ax2, Bx1, Ax2, Bx1, Ax2, Bx1, Cx1, Ax9, Bx1, Ax3, Bx1, Ax2, Bx1, Ax2, Bx1, Ax2, Bx1, Ax2, Bx1, Ax1, Bx5, Ax1, Bx5, Ax1, Bx5, Cx1, Bx5, Ax1, Bx32, Ax1, Bx1359"
334139_0.mid,"Ax808, Bx232, Cx174",ABC,B:1:12.240; C:1:15.050,1214,"A:0.984, B:0.917, C:0.922","Ax784, Bx1, Ax3, Bx4, Ax1, Bx5, Ax1, Bx225, Cx1, Bx2, Cx1, Bx2, Cx2, Bx1, Cx1, Bx2, Cx8, Bx1, Cx169"
334316_0.mid,"Ax1935, Bx1752, Ax260",ABA,B:1:38.150; A:2:32.250,3947,"A:0.964, B:0.920","Ax1730, Bx1, Ax2, Bx1, Ax2, Bx2, Ax1, Bx2, Ax1, Bx5, Ax1, Bx1, Ax2, Bx14, Ax1, Bx295, Ax1, Bx17, Ax2, Bx8, Ax1, Bx15, Ax1, Bx3, Ax1, Bx1271, Ax1, Bx10, Ax1, Bx23, Ax1, Bx6, Ax1, Bx2, Ax1, Bx1, Ax1, Bx5, Ax2, Bx1, Ax1, Bx2, Ax1, Bx2, Ax1, Bx7, Ax1, Bx3, Ax1, Bx3, Ax1, Bx5, Ax2, Bx2, Ax2, Bx1, Ax2, Bx1, Ax1, Bx2, Ax1, Bx2, Ax4, Bx4, Ax5, Bx1, Ax8, Bx1, Ax13, Bx1, Ax8, Bx1, Ax2, Bx1, Ax14, Bx1, Ax8, Bx1, Ax10, Bx1, Ax232, Bx3, Ax1, Bx1, Ax1, Bx1, Ax1, Bx1, Ax1, Bx1, Ax4, Bx1, Ax2, Bx1, Ax2, Bx1, Ax2, Bx1, Ax2, Bx2, Ax2, Bx2, Ax1, Bx1, Ax2, Bx2, Ax1, Bx1, Ax2, Bx1, Ax2, Bx1, Ax2, Bx5, Ax1, Bx2, Ax1, Bx5, Ax1, Bx2, Ax2, Bx7, Ax1, Bx1, Ax1, Bx2, Ax1, Bx1, Ax1, Bx4, Ax1, Bx1, Ax1, Bx4, Ax1, Bx2, Ax1, Bx3, Ax1, Bx4, Ax1, Bx2, Ax1, Bx5, Ax1, Bx2, Ax1, Bx24, Ax1, Bx1, Ax2, Bx3"
